id_student,code_module,code_presentation,label_pass,label_fail_or_withdraw,sex,age_band,highest_education,imd_band,sex_x_age,studied_credits,num_of_prev_attempts,vle_total_clicks,vle_mean_clicks,vle_max_clicks,vle_first4_clicks,vle_last4_clicks,vle_cumulative_clicks,vle_days_active,assessment_count,assessment_mean_score,assessment_last_score,assessment_ontime_rate
3846,DDD,2013B,0,1,Male,0-35,HE Qualification,90-100%,Male_x_0-35,60,0,373.0,46.625,77.0,133.0,373.0,373.0,8.0,,,,
3847,AAA,2013B,0,0,Male,0-35,Post Graduate Qualification,60-70%,Male_x_0-35,60,0,,,,,,,,1.0,47.0,47.0,1.0
3848,EEE,2014B,0,1,Male,0-35,A Level or Equivalent,80-90%,Male_x_0-35,120,0,131.0,43.666666666666664,85.0,0.0,131.0,131.0,3.0,2.0,80.5,63.0,0.0
3849,AAA,2013B,1,0,Male,0-35,Lower Than A Level,70-80%,Male_x_0-35,90,0,497.0,49.7,91.0,0.0,497.0,497.0,9.0,1.0,72.0,72.0,1.0
3850,EEE,2013J,0,1,Female,55<=,Post Graduate Qualification,70-80%,Female_x_55<=,90,0,418.0,46.44444444444444,80.0,0.0,418.0,418.0,8.0,,,,
3851,EEE,2014B,0,1,Female,35-55,Post Graduate Qualification,60-70%,Female_x_35-55,30,0,371.0,41.22222222222222,88.0,57.0,371.0,371.0,9.0,,,,
3852,EEE,2014J,1,0,Female,55<=,Post Graduate Qualification,10-20%,Female_x_55<=,90,0,108.0,54.0,83.0,25.0,108.0,108.0,2.0,1.0,42.0,42.0,1.0
3853,DDD,2013J,0,1,Male,0-35,HE Qualification,0-10%,Male_x_0-35,90,0,858.0,66.0,99.0,99.0,858.0,858.0,13.0,,,,
3854,AAA,2014J,0,1,Male,35-55,Lower Than A Level,10-20%,Male_x_35-55,120,2,546.0,60.666666666666664,87.0,0.0,546.0,546.0,8.0,,,,
3855,AAA,2014J,0,1,Male,0-35,A Level or Equivalent,50-60%,Male_x_0-35,60,1,377.0,37.7,73.0,73.0,377.0,377.0,10.0,,,,
3856,DDD,2014J,0,1,Male,55<=,Lower Than A Level,10-20%,Male_x_55<=,120,2,341.0,48.714285714285715,79.0,52.0,341.0,341.0,7.0,,,,
3857,CCC,2013B,0,1,Female,55<=,No Formal quals,90-100%,Female_x_55<=,60,0,728.0,40.44444444444444,96.0,112.0,728.0,728.0,18.0,,,,
3858,BBB,2013J,1,0,Female,0-35,A Level or Equivalent,30-40%,Female_x_0-35,60,0,106.0,26.5,69.0,0.0,106.0,106.0,4.0,,,,
3859,AAA,2013J,0,1,Male,0-35,Lower Than A Level,90-100%,Male_x_0-35,60,0,805.0,53.666666666666664,91.0,0.0,805.0,805.0,15.0,,,,
3860,BBB,2013B,0,1,Male,35-55,A Level or Equivalent,20-30%,Male_x_35-55,60,1,370.0,74.0,92.0,0.0,370.0,370.0,5.0,,,,
3861,FFF,2014B,1,0,Female,35-55,No Formal quals,50-60%,Female_x_35-55,60,0,858.0,50.470588235294116,90.0,124.0,858.0,858.0,17.0,,,,
3862,FFF,2014J,1,0,Female,0-35,A Level or Equivalent,70-80%,Female_x_0-35,60,0,130.0,65.0,66.0,0.0,130.0,130.0,2.0,2.0,54.0,53.0,1.0
3863,DDD,2013J,1,0,Female,35-55,Post Graduate Qualification,50-60%,Female_x_35-55,90,0,330.0,47.142857142857146,92.0,0.0,330.0,330.0,7.0,,,,
3864,FFF,2013B,1,0,Female,0-35,HE Qualification,10-20%,Female_x_0-35,60,0,541.0,49.18181818181818,90.0,4.0,541.0,541.0,11.0,1.0,79.0,79.0,0.0
3865,FFF,2014J,0,1,Male,0-35,No Formal quals,40-50%,Male_x_0-35,60,0,206.0,34.333333333333336,67.0,15.0,206.0,206.0,6.0,3.0,48.0,36.0,0.6666666666666666
3866,CCC,2014B,1,0,Female,0-35,A Level or Equivalent,50-60%,Female_x_0-35,30,0,127.0,42.333333333333336,81.0,0.0,127.0,127.0,3.0,,,,
3867,CCC,2014B,1,0,Female,55<=,No Formal quals,80-90%,Female_x_55<=,120,0,1133.0,62.94444444444444,97.0,112.0,1133.0,1133.0,17.0,,,,
3868,CCC,2014J,1,0,Female,0-35,Post Graduate Qualification,50-60%,Female_x_0-35,60,1,289.0,57.8,92.0,53.0,289.0,289.0,5.0,,,,
3869,FFF,2014B,0,1,Female,0-35,HE Qualification,90-100%,Female_x_0-35,30,0,428.0,42.8,80.0,50.0,428.0,428.0,10.0,1.0,92.0,92.0,1.0
3870,DDD,2013J,1,0,Male,0-35,No Formal quals,40-50%,Male_x_0-35,90,1,549.0,61.0,94.0,90.0,549.0,549.0,9.0,,,,
3871,EEE,2013J,1,0,Male,35-55,Post Graduate Qualification,0-10%,Male_x_35-55,30,0,726.0,48.4,83.0,57.0,726.0,726.0,15.0,1.0,91.0,91.0,1.0
3872,EEE,2013J,1,0,Male,0-35,Post Graduate Qualification,90-100%,Male_x_0-35,30,0,467.0,42.45454545454545,79.0,65.0,467.0,467.0,11.0,1.0,51.0,51.0,1.0
3873,BBB,2014B,1,0,Male,55<=,Post Graduate Qualification,40-50%,Male_x_55<=,60,0,505.0,56.111111111111114,97.0,0.0,505.0,505.0,9.0,,,,
3874,EEE,2013J,1,0,Male,55<=,A Level or Equivalent,40-50%,Male_x_55<=,60,0,521.0,52.1,92.0,100.0,521.0,521.0,10.0,,,,
3875,EEE,2013B,0,1,Male,0-35,Lower Than A Level,50-60%,Male_x_0-35,30,0,485.0,53.888888888888886,91.0,0.0,485.0,485.0,9.0,,,,
3876,CCC,2013J,1,0,Female,0-35,No Formal quals,60-70%,Female_x_0-35,60,0,387.0,48.375,91.0,35.0,387.0,387.0,7.0,1.0,22.0,22.0,1.0
3877,CCC,2013J,1,0,Female,0-35,Lower Than A Level,30-40%,Female_x_0-35,120,0,72.0,72.0,72.0,0.0,72.0,72.0,1.0,1.0,23.0,23.0,1.0
3878,FFF,2014B,1,0,Female,55<=,Post Graduate Qualification,60-70%,Female_x_55<=,30,0,697.0,63.36363636363637,96.0,125.0,697.0,697.0,11.0,,,,
3879,BBB,2013J,0,1,Female,35-55,Lower Than A Level,40-50%,Female_x_35-55,30,0,517.0,43.083333333333336,96.0,104.0,517.0,517.0,12.0,,,,
3880,AAA,2014J,1,0,Male,35-55,Post Graduate Qualification,50-60%,Male_x_35-55,120,0,130.0,43.333333333333336,54.0,0.0,130.0,130.0,3.0,,,,
3881,BBB,2013B,0,0,Female,0-35,Post Graduate Qualification,30-40%,Female_x_0-35,60,0,265.0,44.166666666666664,81.0,0.0,265.0,265.0,6.0,,,,
3882,BBB,2014B,0,1,Male,35-55,HE Qualification,70-80%,Male_x_35-55,60,0,294.0,73.5,89.0,0.0,294.0,294.0,4.0,,,,
3883,DDD,2013B,0,1,Female,55<=,HE Qualification,80-90%,Female_x_55<=,30,3,449.0,56.125,93.0,0.0,449.0,449.0,8.0,,,,
3884,FFF,2014J,0,1,Female,0-35,Lower Than A Level,10-20%,Female_x_0-35,60,0,641.0,64.1,94.0,59.0,641.0,641.0,10.0,1.0,23.0,23.0,1.0
3885,DDD,2014B,0,1,Female,35-55,No Formal quals,30-40%,Female_x_35-55,60,0,413.0,51.625,97.0,88.0,413.0,413.0,8.0,1.0,36.0,36.0,0.0
3886,BBB,2014B,0,1,Male,0-35,Lower Than A Level,70-80%,Male_x_0-35,120,1,255.0,42.5,93.0,80.0,255.0,255.0,6.0,,,,
3887,BBB,2013J,0,1,Female,0-35,No Formal quals,70-80%,Female_x_0-35,60,1,451.0,50.111111111111114,89.0,89.0,451.0,451.0,9.0,,,,
3888,BBB,2013B,0,1,Male,55<=,Lower Than A Level,80-90%,Male_x_55<=,60,2,216.0,43.2,72.0,29.0,216.0,216.0,5.0,,,,
3889,EEE,2014J,1,0,Male,55<=,A Level or Equivalent,20-30%,Male_x_55<=,120,2,345.0,57.5,95.0,0.0,345.0,345.0,6.0,2.0,24.5,5.0,1.0
3890,DDD,2014J,0,1,Female,35-55,A Level or Equivalent,0-10%,Female_x_35-55,120,1,213.0,71.0,86.0,0.0,213.0,213.0,3.0,1.0,62.0,62.0,1.0
3891,BBB,2014B,0,1,Male,55<=,No Formal quals,80-90%,Male_x_55<=,30,3,388.0,43.111111111111114,83.0,51.0,388.0,388.0,9.0,1.0,32.0,32.0,1.0
3892,CCC,2013J,1,0,Male,0-35,HE Qualification,0-10%,Male_x_0-35,90,0,,,,,,,,,,,
3893,FFF,2014B,0,0,Female,55<=,No Formal quals,20-30%,Female_x_55<=,60,1,652.0,59.27272727272727,95.0,0.0,652.0,652.0,10.0,,,,
3894,FFF,2014B,1,0,Female,35-55,Lower Than A Level,20-30%,Female_x_35-55,60,2,70.0,35.0,54.0,0.0,70.0,70.0,2.0,1.0,12.0,12.0,1.0
3895,CCC,2014B,0,0,Female,35-55,Post Graduate Qualification,80-90%,Female_x_35-55,60,1,683.0,45.53333333333333,85.0,108.0,683.0,683.0,15.0,,,,
3896,FFF,2014B,0,1,Female,35-55,A Level or Equivalent,0-10%,Female_x_35-55,60,3,871.0,54.4375,88.0,28.0,871.0,871.0,16.0,1.0,22.0,22.0,0.0
3897,EEE,2014J,0,1,Female,55<=,Post Graduate Qualification,60-70%,Female_x_55<=,30,0,177.0,59.0,87.0,45.0,177.0,177.0,3.0,,,,
3898,EEE,2014J,0,1,Female,55<=,A Level or Equivalent,10-20%,Female_x_55<=,60,0,353.0,58.833333333333336,87.0,0.0,353.0,353.0,6.0,,,,
3899,AAA,2014B,0,1,Male,55<=,Lower Than A Level,60-70%,Male_x_55<=,60,3,528.0,37.714285714285715,74.0,43.0,528.0,528.0,14.0,,,,
3900,AAA,2014B,1,0,Female,55<=,A Level or Equivalent,0-10%,Female_x_55<=,30,0,282.0,47.0,69.0,0.0,282.0,282.0,6.0,1.0,50.0,50.0,1.0
3901,AAA,2013J,0,1,Female,55<=,No Formal quals,90-100%,Female_x_55<=,60,1,260.0,65.0,94.0,43.0,260.0,260.0,4.0,,,,
3902,FFF,2014B,1,0,Male,35-55,Post Graduate Qualification,90-100%,Male_x_35-55,120,0,278.0,69.5,89.0,46.0,278.0,278.0,4.0,,,,
3903,EEE,2014J,0,1,Female,35-55,Post Graduate Qualification,70-80%,Female_x_35-55,90,1,213.0,35.5,75.0,0.0,213.0,213.0,6.0,1.0,14.0,14.0,1.0
3904,EEE,2013B,0,0,Male,55<=,Lower Than A Level,90-100%,Male_x_55<=,60,2,622.0,47.84615384615385,82.0,173.0,622.0,622.0,13.0,,,,
3905,EEE,2014J,1,0,Female,0-35,Post Graduate Qualification,90-100%,Female_x_0-35,120,0,443.0,55.375,97.0,97.0,443.0,443.0,8.0,2.0,73.0,60.0,0.5
3906,CCC,2013J,1,0,Female,35-55,Lower Than A Level,10-20%,Female_x_35-55,60,0,458.0,57.25,87.0,0.0,458.0,458.0,7.0,1.0,90.0,90.0,1.0
3907,EEE,2014J,0,1,Male,0-35,HE Qualification,20-30%,Male_x_0-35,30,0,297.0,42.42857142857143,91.0,0.0,297.0,297.0,7.0,1.0,40.0,40.0,1.0
3908,CCC,2013B,1,0,Female,0-35,No Formal quals,70-80%,Female_x_0-35,60,2,303.0,37.875,95.0,0.0,303.0,303.0,7.0,,,,
3909,AAA,2014B,1,0,Male,35-55,A Level or Equivalent,20-30%,Male_x_35-55,30,1,927.0,54.529411764705884,93.0,81.0,927.0,927.0,17.0,2.0,57.0,24.0,0.0
3910,AAA,2013B,0,1,Female,0-35,A Level or Equivalent,0-10%,Female_x_0-35,90,0,280.0,46.666666666666664,90.0,0.0,280.0,280.0,6.0,,,,
3911,FFF,2014B,0,1,Female,0-35,A Level or Equivalent,80-90%,Female_x_0-35,120,0,384.0,48.0,96.0,0.0,384.0,384.0,8.0,,,,
3912,AAA,2014B,0,1,Male,35-55,HE Qualification,70-80%,Male_x_35-55,60,1,,,,,,,,2.0,43.0,25.0,0.0
3913,FFF,2014J,0,1,Female,35-55,No Formal quals,30-40%,Female_x_35-55,60,1,663.0,66.3,88.0,85.0,663.0,663.0,10.0,,,,
3914,BBB,2014J,0,0,Female,55<=,Post Graduate Qualification,70-80%,Female_x_55<=,60,0,639.0,58.09090909090909,87.0,67.0,639.0,639.0,11.0,,,,
3915,BBB,2014J,0,0,Male,35-55,Post Graduate Qualification,40-50%,Male_x_35-55,30,0,221.0,36.833333333333336,71.0,4.0,221.0,221.0,6.0,,,,
3916,DDD,2013J,0,1,Female,0-35,No Formal quals,20-30%,Female_x_0-35,90,1,278.0,27.8,81.0,1.0,278.0,278.0,10.0,,,,
3917,FFF,2014J,1,0,Male,35-55,No Formal quals,0-10%,Male_x_35-55,60,0,,,,,,,,1.0,81.0,81.0,1.0
3918,DDD,2013J,1,0,Female,55<=,A Level or Equivalent,90-100%,Female_x_55<=,30,3,195.0,24.375,49.0,2.0,195.0,195.0,8.0,,,,
3919,DDD,2014J,0,1,Male,35-55,Post Graduate Qualification,40-50%,Male_x_35-55,90,0,250.0,62.5,80.0,0.0,250.0,250.0,4.0,,,,
3920,BBB,2014B,0,1,Female,0-35,No Formal quals,50-60%,Female_x_0-35,30,1,250.0,83.33333333333333,86.0,84.0,250.0,250.0,3.0,,,,
3921,FFF,2013J,0,0,Male,35-55,Post Graduate Qualification,30-40%,Male_x_35-55,120,0,71.0,23.666666666666668,30.0,0.0,71.0,71.0,3.0,1.0,30.0,30.0,0.0
3922,BBB,2013B,0,1,Male,0-35,No Formal quals,60-70%,Male_x_0-35,60,2,260.0,26.0,87.0,69.0,260.0,260.0,10.0,,,,
3923,DDD,2013J,0,1,Female,35-55,Lower Than A Level,20-30%,Female_x_35-55,60,0,259.0,64.75,95.0,0.0,259.0,259.0,4.0,,,,
3924,FFF,2013J,1,0,Female,55<=,A Level or Equivalent,60-70%,Female_x_55<=,30,0,275.0,45.833333333333336,76.0,53.0,275.0,275.0,6.0,,,,
3925,DDD,2013B,0,1,Male,55<=,No Formal quals,0-10%,Male_x_55<=,60,0,1041.0,57.833333333333336,95.0,0.0,1041.0,1041.0,18.0,1.0,1.0,1.0,1.0
3926,EEE,2013J,0,1,Female,35-55,HE Qualification,60-70%,Female_x_35-55,90,2,523.0,47.54545454545455,90.0,117.0,523.0,523.0,10.0,3.0,52.666666666666664,49.0,0.3333333333333333
3927,FFF,2014B,0,1,Male,0-35,No Formal quals,0-10%,Male_x_0-35,60,0,212.0,53.0,92.0,0.0,212.0,212.0,4.0,1.0,3.0,3.0,1.0
3928,FFF,2014J,0,1,Female,55<=,Lower Than A Level,0-10%,Female_x_55<=,120,0,345.0,69.0,97.0,0.0,345.0,345.0,4.0,,,,
3929,DDD,2013B,1,0,Female,0-35,HE Qualification,10-20%,Female_x_0-35,60,0,520.0,40.0,98.0,26.0,520.0,520.0,12.0,1.0,79.0,79.0,0.0
3930,EEE,2014J,0,1,Male,35-55,HE Qualification,10-20%,Male_x_35-55,120,0,412.0,58.857142857142854,84.0,0.0,412.0,412.0,7.0,2.0,52.5,62.0,1.0
3931,CCC,2014B,0,1,Male,55<=,No Formal quals,30-40%,Male_x_55<=,120,0,440.0,55.0,82.0,171.0,440.0,440.0,8.0,1.0,3.0,3.0,0.0
3932,BBB,2013B,1,0,Female,55<=,Lower Than A Level,0-10%,Female_x_55<=,60,0,910.0,56.875,99.0,20.0,910.0,910.0,16.0,,,,
3933,DDD,2014J,0,1,Female,0-35,HE Qualification,30-40%,Female_x_0-35,60,1,68.0,68.0,68.0,0.0,68.0,68.0,1.0,,,,
3934,FFF,2014J,0,1,Female,55<=,A Level or Equivalent,10-20%,Female_x_55<=,90,1,546.0,54.6,80.0,64.0,546.0,546.0,10.0,2.0,27.5,34.0,0.0
3935,BBB,2014B,0,1,Female,0-35,A Level or Equivalent,30-40%,Female_x_0-35,30,1,735.0,49.0,97.0,51.0,735.0,735.0,15.0,1.0,97.0,97.0,1.0
3936,BBB,2014J,0,1,Female,0-35,Post Graduate Qualification,30-40%,Female_x_0-35,90,2,96.0,48.0,87.0,0.0,96.0,96.0,2.0,1.0,40.0,40.0,0.0
3937,BBB,2014B,0,1,Male,35-55,Post Graduate Qualification,80-90%,Male_x_35-55,60,0,134.0,44.666666666666664,60.0,43.0,134.0,134.0,3.0,,,,
3938,CCC,2013J,0,1,Female,0-35,Lower Than A Level,80-90%,Female_x_0-35,90,1,346.0,43.25,71.0,7.0,346.0,346.0,8.0,,,,
3939,AAA,2014B,1,0,Female,55<=,HE Qualification,0-10%,Female_x_55<=,30,0,134.0,44.666666666666664,60.0,0.0,134.0,134.0,3.0,,,,
3940,DDD,2013J,0,1,Male,0-35,A Level or Equivalent,40-50%,Male_x_0-35,90,0,406.0,50.75,76.0,0.0,406.0,406.0,8.0,1.0,77.0,77.0,0.0
3941,AAA,2013B,1,0,Male,55<=,A Level or Equivalent,60-70%,Male_x_55<=,60,0,708.0,59.0,92.0,222.0,708.0,708.0,12.0,,,,
3942,AAA,2014J,1,0,Male,0-35,Lower Than A Level,30-40%,Male_x_0-35,90,0,931.0,49.0,97.0,83.0,931.0,931.0,19.0,,,,
3943,AAA,2014B,1,0,Female,35-55,HE Qualification,40-50%,Female_x_35-55,60,0,402.0,67.0,99.0,0.0,402.0,402.0,6.0,1.0,57.0,57.0,1.0
3944,BBB,2014B,1,0,Male,35-55,Lower Than A Level,10-20%,Male_x_35-55,30,0,257.0,51.4,98.0,0.0,257.0,257.0,5.0,,,,
3945,EEE,2014J,1,0,Male,0-35,No Formal quals,20-30%,Male_x_0-35,120,1,445.0,55.625,98.0,0.0,445.0,445.0,8.0,,,,
3946,BBB,2014J,0,1,Male,0-35,A Level or Equivalent,60-70%,Male_x_0-35,90,0,160.0,53.333333333333336,80.0,0.0,160.0,160.0,3.0,,,,
3947,BBB,2013B,1,0,Male,0-35,Lower Than A Level,90-100%,Male_x_0-35,120,0,54.0,54.0,54.0,0.0,54.0,54.0,1.0,,,,
3948,FFF,2013B,1,0,Female,35-55,Lower Than A Level,60-70%,Female_x_35-55,60,0,508.0,31.75,77.0,160.0,508.0,508.0,15.0,,,,
3949,FFF,2014B,0,0,Female,0-35,No Formal quals,30-40%,Female_x_0-35,60,0,273.0,68.25,87.0,65.0,273.0,273.0,4.0,,,,
3950,AAA,2013B,0,1,Female,0-35,Post Graduate Qualification,0-10%,Female_x_0-35,60,0,465.0,51.666666666666664,95.0,0.0,465.0,465.0,9.0,,,,
3951,BBB,2013J,0,1,Male,55<=,A Level or Equivalent,0-10%,Male_x_55<=,60,0,780.0,55.714285714285715,98.0,76.0,780.0,780.0,13.0,,,,
3952,AAA,2013B,1,0,Male,35-55,Lower Than A Level,30-40%,Male_x_35-55,30,0,394.0,35.81818181818182,99.0,45.0,394.0,394.0,11.0,,,,
3953,FFF,2013B,0,1,Male,35-55,A Level or Equivalent,30-40%,Male_x_35-55,30,1,297.0,42.42857142857143,94.0,0.0,297.0,297.0,7.0,,,,
3954,EEE,2014B,0,1,Male,0-35,Post Graduate Qualification,50-60%,Male_x_0-35,120,1,414.0,46.0,80.0,132.0,414.0,414.0,9.0,,,,
3955,DDD,2013J,0,1,Male,0-35,Lower Than A Level,60-70%,Male_x_0-35,60,0,365.0,45.625,84.0,84.0,365.0,365.0,8.0,1.0,42.0,42.0,0.0
3956,AAA,2013B,1,0,Male,55<=,No Formal quals,80-90%,Male_x_55<=,120,0,153.0,76.5,93.0,0.0,153.0,153.0,2.0,,,,
3957,EEE,2013J,0,1,Female,0-35,A Level or Equivalent,80-90%,Female_x_0-35,30,1,241.0,26.77777777777778,75.0,0.0,241.0,241.0,9.0,1.0,81.0,81.0,1.0
3958,DDD,2013J,0,0,Female,35-55,No Formal quals,90-100%,Female_x_35-55,120,0,298.0,74.5,97.0,117.0,298.0,298.0,4.0,,,,
3959,CCC,2013J,0,1,Male,55<=,Post Graduate Qualification,40-50%,Male_x_55<=,60,0,769.0,54.92857142857143,99.0,73.0,769.0,769.0,14.0,,,,
3960,AAA,2014J,1,0,Female,35-55,Post Graduate Qualification,90-100%,Female_x_35-55,90,0,392.0,49.0,97.0,0.0,392.0,392.0,8.0,,,,
3961,AAA,2014J,0,1,Male,0-35,A Level or Equivalent,20-30%,Male_x_0-35,60,1,779.0,64.91666666666667,96.0,155.0,779.0,779.0,12.0,,,,
3962,CCC,2014J,1,0,Male,55<=,Post Graduate Qualification,20-30%,Male_x_55<=,120,0,524.0,47.63636363636363,97.0,0.0,524.0,524.0,11.0,,,,
3963,CCC,2014J,0,1,Female,35-55,HE Qualification,50-60%,Female_x_35-55,60,1,76.0,76.0,76.0,0.0,76.0,76.0,1.0,,,,
3964,AAA,2014B,0,1,Male,35-55,A Level or Equivalent,0-10%,Male_x_35-55,60,0,400.0,57.142857142857146,98.0,0.0,400.0,400.0,7.0,,,,
3965,CCC,2013B,0,1,Female,35-55,HE Qualification,60-70%,Female_x_35-55,30,0,597.0,42.642857142857146,99.0,73.0,597.0,597.0,14.0,1.0,87.0,87.0,1.0
3966,BBB,2014J,0,1,Male,0-35,Post Graduate Qualification,20-30%,Male_x_0-35,60,0,659.0,54.916666666666664,95.0,28.0,659.0,659.0,12.0,2.0,66.0,58.0,0.0
3967,DDD,2014B,0,1,Male,0-35,A Level or Equivalent,40-50%,Male_x_0-35,90,1,174.0,43.5,75.0,0.0,174.0,174.0,4.0,,,,
3968,DDD,2013B,0,1,Female,0-35,HE Qualification,60-70%,Female_x_0-35,30,2,445.0,44.5,68.0,0.0,445.0,445.0,10.0,,,,
3969,DDD,2014J,1,0,Male,0-35,Post Graduate Qualification,60-70%,Male_x_0-35,90,0,700.0,50.0,91.0,158.0,700.0,700.0,14.0,,,,
3970,BBB,2013B,0,1,Male,35-55,Lower Than A Level,80-90%,Male_x_35-55,30,0,182.0,45.5,55.0,46.0,182.0,182.0,4.0,1.0,88.0,88.0,1.0
3971,CCC,2014J,0,1,Male,55<=,Lower Than A Level,0-10%,Male_x_55<=,120,0,281.0,46.833333333333336,78.0,46.0,281.0,281.0,6.0,,,,
3972,EEE,2014B,1,0,Female,0-35,No Formal quals,20-30%,Female_x_0-35,120,0,725.0,42.64705882352941,92.0,71.0,725.0,725.0,17.0,,,,
3973,CCC,2013J,1,0,Male,55<=,Lower Than A Level,80-90%,Male_x_55<=,60,0,575.0,44.23076923076923,84.0,31.0,575.0,575.0,13.0,,,,
3974,AAA,2013J,0,1,Male,35-55,HE Qualification,70-80%,Male_x_35-55,30,0,625.0,56.81818181818182,74.0,70.0,625.0,625.0,11.0,4.0,74.0,50.0,0.5
3975,FFF,2013B,0,1,Male,0-35,Lower Than A Level,10-20%,Male_x_0-35,60,3,1023.0,56.833333333333336,99.0,264.0,1023.0,1023.0,17.0,,,,
3976,DDD,2014B,0,1,Female,35-55,A Level or Equivalent,70-80%,Female_x_35-55,30,0,530.0,53.0,98.0,48.0,530.0,530.0,10.0,,,,
3977,CCC,2013J,0,1,Female,0-35,A Level or Equivalent,70-80%,Female_x_0-35,60,0,8.0,8.0,8.0,0.0,8.0,8.0,1.0,1.0,7.0,7.0,0.0
3978,EEE,2014J,0,0,Female,0-35,A Level or Equivalent,10-20%,Female_x_0-35,30,0,515.0,51.5,79.0,154.0,515.0,515.0,10.0,1.0,15.0,15.0,1.0
3979,AAA,2013J,0,0,Female,55<=,Lower Than A Level,70-80%,Female_x_55<=,60,0,790.0,56.42857142857143,93.0,16.0,790.0,790.0,13.0,,,,
3980,BBB,2013B,1,0,Female,35-55,Lower Than A Level,20-30%,Female_x_35-55,30,0,478.0,47.8,80.0,76.0,478.0,478.0,10.0,1.0,43.0,43.0,0.0
3981,BBB,2013B,1,0,Male,35-55,No Formal quals,60-70%,Male_x_35-55,30,1,77.0,77.0,77.0,0.0,77.0,77.0,1.0,,,,
3982,EEE,2014B,0,1,Female,35-55,Post Graduate Qualification,80-90%,Female_x_35-55,30,0,360.0,40.0,80.0,0.0,360.0,360.0,8.0,,,,
3983,AAA,2013B,1,0,Female,55<=,No Formal quals,30-40%,Female_x_55<=,60,3,565.0,51.36363636363637,86.0,73.0,565.0,565.0,11.0,,,,
3984,DDD,2013J,0,1,Male,55<=,HE Qualification,50-60%,Male_x_55<=,60,0,366.0,52.285714285714285,98.0,0.0,366.0,366.0,7.0,1.0,73.0,73.0,1.0
3985,CCC,2013J,0,1,Female,35-55,A Level or Equivalent,80-90%,Female_x_35-55,30,0,160.0,80.0,95.0,0.0,160.0,160.0,2.0,,,,
3986,AAA,2013J,0,1,Male,35-55,Lower Than A Level,40-50%,Male_x_35-55,60,0,79.0,39.5,42.0,0.0,79.0,79.0,2.0,1.0,91.0,91.0,1.0
3987,BBB,2013J,0,1,Female,0-35,Post Graduate Qualification,0-10%,Female_x_0-35,90,1,797.0,49.8125,97.0,188.0,797.0,797.0,16.0,2.0,80.0,98.0,0.5
3988,EEE,2014B,1,0,Male,0-35,Post Graduate Qualification,20-30%,Male_x_0-35,30,0,110.0,18.333333333333332,75.0,4.0,110.0,110.0,6.0,,,,
3989,EEE,2014J,0,1,Male,55<=,Lower Than A Level,80-90%,Male_x_55<=,90,0,526.0,52.6,97.0,12.0,526.0,526.0,10.0,,,,
3990,CCC,2014J,0,1,Female,0-35,No Formal quals,20-30%,Female_x_0-35,60,0,522.0,40.15384615384615,91.0,0.0,522.0,522.0,13.0,,,,
3991,EEE,2014B,1,0,Female,35-55,Post Graduate Qualification,90-100%,Female_x_35-55,30,2,99.0,24.75,60.0,0.0,99.0,99.0,4.0,,,,
3992,EEE,2013B,0,1,Male,35-55,No Formal quals,10-20%,Male_x_35-55,60,0,267.0,44.5,98.0,52.0,267.0,267.0,6.0,,,,
3993,AAA,2014J,0,1,Male,0-35,Lower Than A Level,30-40%,Male_x_0-35,60,0,536.0,48.72727272727273,89.0,0.0,536.0,536.0,11.0,,,,
3994,DDD,2013B,0,1,Male,0-35,No Formal quals,40-50%,Male_x_0-35,90,0,399.0,39.9,88.0,0.0,399.0,399.0,10.0,2.0,59.0,98.0,0.0
3995,CCC,2014J,0,0,Male,55<=,A Level or Equivalent,60-70%,Male_x_55<=,30,0,,,,,,,,,,,
3996,AAA,2013B,0,1,Male,0-35,Lower Than A Level,60-70%,Male_x_0-35,120,0,273.0,45.5,76.0,112.0,273.0,273.0,6.0,,,,
3997,DDD,2014B,0,1,Male,55<=,Lower Than A Level,80-90%,Male_x_55<=,60,0,766.0,51.06666666666667,97.0,27.0,766.0,766.0,13.0,,,,
3998,AAA,2013J,1,0,Male,0-35,Post Graduate Qualification,70-80%,Male_x_0-35,60,1,1077.0,63.35294117647059,97.0,0.0,1077.0,1077.0,16.0,,,,
3999,FFF,2013B,1,0,Female,0-35,Post Graduate Qualification,10-20%,Female_x_0-35,30,0,87.0,43.5,46.0,0.0,87.0,87.0,2.0,,,,
4000,AAA,2013J,0,1,Male,0-35,Post Graduate Qualification,70-80%,Male_x_0-35,30,1,142.0,47.333333333333336,86.0,0.0,142.0,142.0,3.0,1.0,42.0,42.0,1.0
4001,EEE,2013B,0,1,Female,0-35,A Level or Equivalent,70-80%,Female_x_0-35,60,1,140.0,70.0,77.0,0.0,140.0,140.0,2.0,1.0,24.0,24.0,0.0
4002,DDD,2013B,0,1,Female,35-55,A Level or Equivalent,40-50%,Female_x_35-55,60,0,717.0,59.75,98.0,69.0,717.0,717.0,12.0,2.0,45.5,41.0,1.0
4003,CCC,2013B,0,1,Male,35-55,HE Qualification,20-30%,Male_x_35-55,90,0,132.0,33.0,46.0,0.0,132.0,132.0,4.0,1.0,61.0,61.0,1.0
4004,CCC,2013B,0,1,Male,35-55,Lower Than A Level,80-90%,Male_x_35-55,90,1,421.0,60.142857142857146,99.0,0.0,421.0,421.0,7.0,1.0,84.0,84.0,0.0
