old_name,new_name,year,title,ext,status,notes
Prioritizing_DevOps_Implementation_Guidelines_for_Sustainable_Software_Projects.pdf,"2024 The highest priority guidelines for sustainable DevOps implementation include- (i) fostering a collaborative culture with shared goals, (ii) assessing the organization’s readiness .pdf",2024,"The highest priority guidelines for sustainable DevOps implementation include- (i) fostering a collaborative culture with shared goals, (ii) assessing the organization’s readiness ",.pdf,"dry-run.rename->2024 The highest priority guidelines for sustainable DevOps implementation include- (i) fostering a collaborative culture with shared goals, (ii) assessing the organization’s readiness .pdf",fitz.title;fitz.year
Prioritizing_the_Issues_extracted_for_Getting_Right_People_on_Right_Project_in_Software_Project_Management_From_Vendors_Perspective.pdf,"2020 extraction and categorization, a questionnaire survey adopted for data validation, and a hierarchical analytical process (AHP) used for prioritizing extracted findings. A total of .pdf",2020,"extraction and categorization, a questionnaire survey adopted for data validation, and a hierarchical analytical process (AHP) used for prioritizing extracted findings. A total of ",.pdf,"dry-run.rename->2020 extraction and categorization, a questionnaire survey adopted for data validation, and a hierarchical analytical process (AHP) used for prioritizing extracted findings. A total of .pdf",fitz.title;fitz.year
proceedings_210600.pdf,"1986 classification, regression, and density estimation), clustering, relationship mining (e.g. association rule mining, correlation mining, sequential pattern mining, causal data minin.pdf",1986,"classification, regression, and density estimation), clustering, relationship mining (e.g. association rule mining, correlation mining, sequential pattern mining, causal data minin",.pdf,"dry-run.rename->1986 classification, regression, and density estimation), clustering, relationship mining (e.g. association rule mining, correlation mining, sequential pattern mining, causal data minin.pdf",fitz.title;fitz.year
PROCESS MINING AND FORMAL MODELING OF ELEARNING SYSTEM-OF-SYSTEMS FOR TERTIARY.pdf,2015 List of Tables .......................................................................................................................................... 2 List of Figures .........pdf,2015,List of Tables .......................................................................................................................................... 2 List of Figures ........,.pdf,dry-run.rename->2015 List of Tables .......................................................................................................................................... 2 List of Figures .........pdf,fitz.title;fitz.year
ProcessMiningandPractice_BPMJ_Pre-print.pdf,"2020 Findings- We find that process managers face four central challenges. These challenges are largely related to four stages; (1) planning and business case calculation, (2) process s.pdf",2020,"Findings- We find that process managers face four central challenges. These challenges are largely related to four stages; (1) planning and business case calculation, (2) process s",.pdf,"dry-run.rename->2020 Findings- We find that process managers face four central challenges. These challenges are largely related to four stages; (1) planning and business case calculation, (2) process s.pdf",fitz.title;fitz.year
prom-6.0-tutorial.pdf,2004 tion 1.2 provides a concise introduction. All the questions listed in Section 1.1 are answered based on an event log from the running example described in Section 1.3.pdf,2004,tion 1.2 provides a concise introduction. All the questions listed in Section 1.1 are answered based on an event log from the running example described in Section 1.3,.pdf,dry-run.rename->2004 tion 1.2 provides a concise introduction. All the questions listed in Section 1.1 are answered based on an event log from the running example described in Section 1.3.pdf,fitz.title;fitz.year
PublicEduChain_A_Framework_for_Sharing_Student-Owned_Educational_Data_on_Public_Blockchain_Network.pdf,"2008 focusing on storing and sharing data in various fields. While several studies exist on blockchain applications for certification, verification, and data sharing in the education se.pdf",2008,"focusing on storing and sharing data in various fields. While several studies exist on blockchain applications for certification, verification, and data sharing in the education se",.pdf,"dry-run.rename->2008 focusing on storing and sharing data in various fields. While several studies exist on blockchain applications for certification, verification, and data sharing in the education se.pdf",fitz.title;fitz.year
Published Version.pdf,"2023 identify malicious traffic. An IDS could be categorized according to its placement and its detection technique [5,27]. There are mainly two types of IDSs with respect.pdf",2023,"identify malicious traffic. An IDS could be categorized according to its placement and its detection technique [5,27]. There are mainly two types of IDSs with respect",.pdf,"dry-run.rename->2023 identify malicious traffic. An IDS could be categorized according to its placement and its detection technique [5,27]. There are mainly two types of IDSs with respect.pdf",fitz.title;fitz.year
R_for_Data_Analysis_An_open-source_resource_for_te.pdf,"2009 There are plenty of resources aimed at teaching specialists how to apply advanced analytics techniques to their chosen discipline; however, there is a notable lack of resources whi.pdf",2009,"There are plenty of resources aimed at teaching specialists how to apply advanced analytics techniques to their chosen discipline; however, there is a notable lack of resources whi",.pdf,"dry-run.rename->2009 There are plenty of resources aimed at teaching specialists how to apply advanced analytics techniques to their chosen discipline; however, there is a notable lack of resources whi.pdf",fitz.title;fitz.year
Recommendation and Classification Systems A Systematic.pdf,"2019 offering a more specialized service to their customers. Moreover, there are countless applications in which classification al gorithms are used, seeking to find patterns that are d.pdf",2019,"offering a more specialized service to their customers. Moreover, there are countless applications in which classification al gorithms are used, seeking to find patterns that are d",.pdf,"dry-run.rename->2019 offering a more specialized service to their customers. Moreover, there are countless applications in which classification al gorithms are used, seeking to find patterns that are d.pdf",fitz.title;fitz.year
Recommender Model for Messaging System at MOODLE.pdf,"2017 are isolated topics. In this type of courses the accuracy of the system was high. On the other hand, there are some courses in which their.pdf",2017,"are isolated topics. In this type of courses the accuracy of the system was high. On the other hand, there are some courses in which their",.pdf,"dry-run.rename->2017 are isolated topics. In this type of courses the accuracy of the system was high. On the other hand, there are some courses in which their.pdf",fitz.title;fitz.year
Recommender Systems Notation.pdf,"2015 In this paper, we describe the notation we have adopted in our work, along with its justification and some discussion of considered alternatives. We present this in hope that it wi.pdf",2015,"In this paper, we describe the notation we have adopted in our work, along with its justification and some discussion of considered alternatives. We present this in hope that it wi",.pdf,"dry-run.rename->2015 In this paper, we describe the notation we have adopted in our work, along with its justification and some discussion of considered alternatives. We present this in hope that it wi.pdf",fitz.title;fitz.year
Recommender Systems_ Introduction and Challenges.pdf,"2007 liked. This approach is termed collaborative-filtering and its rationale follows that if the active user agreed in the past with certain users, then the other recommendations.pdf",2007,"liked. This approach is termed collaborative-filtering and its rationale follows that if the active user agreed in the past with certain users, then the other recommendations",.pdf,"dry-run.rename->2007 liked. This approach is termed collaborative-filtering and its rationale follows that if the active user agreed in the past with certain users, then the other recommendations.pdf",fitz.title;fitz.year
Recommender_System_in_Academic_Choices_of_Higher_Education_A_Systematic_Review.pdf,"2011 the empirical studies, providing insights into the effectiveness of recommender systems. The findings reveal that the design of recommender systems in higher education is context-s.pdf",2011,"the empirical studies, providing insights into the effectiveness of recommender systems. The findings reveal that the design of recommender systems in higher education is context-s",.pdf,"dry-run.rename->2011 the empirical studies, providing insights into the effectiveness of recommender systems. The findings reveal that the design of recommender systems in higher education is context-s.pdf",fitz.title;fitz.year
Recommender_Systems_Introduction_and_Cha.pdf,"2007 liked. This approach is termed collaborative-filtering and its rationale follows that if the active user agreed in the past with certain users, then the other recommendations.pdf",2007,"liked. This approach is termed collaborative-filtering and its rationale follows that if the active user agreed in the past with certain users, then the other recommendations",.pdf,"dry-run.rename->2007 liked. This approach is termed collaborative-filtering and its rationale follows that if the active user agreed in the past with certain users, then the other recommendations.pdf",fitz.title;fitz.year
recommendersystem-160526031751.pdf,,,"Initially, the rating given by a user is divided into categories based on the products which are considered to be given by a",.pdf,skipped.missing_year_or_title,fitz.title
RecommenderSystemwithMachineLearningandAI_Ch03.pdf,"2020 Recommender System with Machine Learning and Artificial Intelligence- Practical Tools and Applications in Medical, Agricultural and Other Industries, (45–70) © 2020 Scrivener Publi.pdf",2020,"Recommender System with Machine Learning and Artificial Intelligence- Practical Tools and Applications in Medical, Agricultural and Other Industries, (45–70) © 2020 Scrivener Publi",.pdf,"dry-run.rename->2020 Recommender System with Machine Learning and Artificial Intelligence- Practical Tools and Applications in Medical, Agricultural and Other Industries, (45–70) © 2020 Scrivener Publi.pdf",fitz.title;fitz.year
Report BiggestTrends_SocialGaming_Gamification_of_Education_and_Learning.pdf,2010 Top 5 online gaming industry trends for 2015 ....................................................................................... 33 Current gaming trends .......................pdf,2010,Top 5 online gaming industry trends for 2015 ....................................................................................... 33 Current gaming trends ......................,.pdf,dry-run.rename->2010 Top 5 online gaming industry trends for 2015 ....................................................................................... 33 Current gaming trends .......................pdf,fitz.title;fitz.year
report.pdf,,,"their final result, being one of either- distinction, pass, fail or withdrawn, this is the target of the classifiers. Most of the other attributes are categorical, and",.pdf,skipped.missing_year_or_title,fitz.title
Revealing Networks Understanding Effective Teacher Practices.pdf,"2024 using Transmodal Ordered Network Analysis. In The 14th Learning Analytics and Knowledge Conference (LAK ’24), March 18–22, 2024, Kyoto, Japan. ACM,.pdf",2024,"using Transmodal Ordered Network Analysis. In The 14th Learning Analytics and Knowledge Conference (LAK ’24), March 18–22, 2024, Kyoto, Japan. ACM,",.pdf,"dry-run.rename->2024 using Transmodal Ordered Network Analysis. In The 14th Learning Analytics and Knowledge Conference (LAK ’24), March 18–22, 2024, Kyoto, Japan. ACM,.pdf",fitz.title;fitz.year
Review on State of Art Data Mining and Machine Learning Techniques for.pdf,"2016 techniques that can be integrated in to such system. Entities such as airlines, airport retails sector and the airport itself is.pdf",2016,"techniques that can be integrated in to such system. Entities such as airlines, airport retails sector and the airport itself is",.pdf,"dry-run.rename->2016 techniques that can be integrated in to such system. Entities such as airlines, airport retails sector and the airport itself is.pdf",fitz.title;fitz.year
Review Self-adaptive System for Machine Intelligence.pdf,2002 Self-adaptive System for Machine Intelligence.pdf,2002,Self-adaptive System for Machine Intelligence,.pdf,dry-run.rename->2002 Self-adaptive System for Machine Intelligence.pdf,fitz.title;fitz.year
Revolutionizing_Higher_Education_Unleashing_the_Potential_of_Large_Language_Models_for_Strategic_Transformation.pdf,"2010 social change and employers. In addition to academic integrity, the future of higher education, intellectual property, and public perception. The findings of this paper indicate th.pdf",2010,"social change and employers. In addition to academic integrity, the future of higher education, intellectual property, and public perception. The findings of this paper indicate th",.pdf,"dry-run.rename->2010 social change and employers. In addition to academic integrity, the future of higher education, intellectual property, and public perception. The findings of this paper indicate th.pdf",fitz.title;fitz.year
slides 20 Four Quality Criteria for Process Discovery.pdf,,,©Wil van der Aalst & TU-e (use only with permission & acknowledgements) Process Mining- Data Science in Action,.pdf,skipped.missing_year_or_title,fitz.title
slides A Deep Learning Meta-Architecture for News Recommender Systems.pdf,2019 Gabriel de Souza Pereira Moreira Advisor- Prof. Dr. Adilson Marques da Cunha.pdf,2019,Gabriel de Souza Pereira Moreira Advisor- Prof. Dr. Adilson Marques da Cunha,.pdf,dry-run.rename->2019 Gabriel de Souza Pereira Moreira Advisor- Prof. Dr. Adilson Marques da Cunha.pdf,fitz.title;fitz.year
Team_Formation_in_Software_Engineering_A_Systematic_Mapping_Study.pdf,"2001 forming appropriate teams is a challenge for most of the companies. Objective- To analyze and synthesize the state of the art on the software team formation research. Additionally,.pdf",2001,"forming appropriate teams is a challenge for most of the companies. Objective- To analyze and synthesize the state of the art on the software team formation research. Additionally,",.pdf,"dry-run.rename->2001 forming appropriate teams is a challenge for most of the companies. Objective- To analyze and synthesize the state of the art on the software team formation research. Additionally,.pdf",fitz.title;fitz.year
Tech-Driven_Transformation_Innovative_Pricing_Strategies_for_E-Learning.pdf,"2024 necessitating the integration of E-Learning into the academic sphere. The research contributions, guided by TAM, offer valuable insights for educational institutions seeking to exp.pdf",2024,"necessitating the integration of E-Learning into the academic sphere. The research contributions, guided by TAM, offer valuable insights for educational institutions seeking to exp",.pdf,"dry-run.rename->2024 necessitating the integration of E-Learning into the academic sphere. The research contributions, guided by TAM, offer valuable insights for educational institutions seeking to exp.pdf",fitz.title;fitz.year
TFM_PAULA_CORDERO_ENCINAR.pdf,"2021 To Dani Herreras and Borja Lanseros of Titanium Industrial Security S.L. for providing me the resources and assistance for this project, as well to introduce me in the.pdf",2021,"To Dani Herreras and Borja Lanseros of Titanium Industrial Security S.L. for providing me the resources and assistance for this project, as well to introduce me in the",.pdf,"dry-run.rename->2021 To Dani Herreras and Borja Lanseros of Titanium Industrial Security S.L. for providing me the resources and assistance for this project, as well to introduce me in the.pdf",fitz.title;fitz.year
The Role of Gender in Citation Practices of Learning Analytics.pdf,"2024 author(s) must be honored. Abstracting with credit is permitted. To copy otherwise, or republish, to post on servers or to redistribute to lists, requires prior specific permission.pdf",2024,"author(s) must be honored. Abstracting with credit is permitted. To copy otherwise, or republish, to post on servers or to redistribute to lists, requires prior specific permission",.pdf,"dry-run.rename->2024 author(s) must be honored. Abstracting with credit is permitted. To copy otherwise, or republish, to post on servers or to redistribute to lists, requires prior specific permission.pdf",fitz.title;fitz.year
The Sequence Matters in Learning - A Systematic Literature.pdf,"2024 quence Matters in Learning - A Systematic Literature Review. In The 14th Learning Analytics and Knowledge Conference (LAK ’24), March 18–22, 2024,.pdf",2024,"quence Matters in Learning - A Systematic Literature Review. In The 14th Learning Analytics and Knowledge Conference (LAK ’24), March 18–22, 2024,",.pdf,"dry-run.rename->2024 quence Matters in Learning - A Systematic Literature Review. In The 14th Learning Analytics and Knowledge Conference (LAK ’24), March 18–22, 2024,.pdf",fitz.title;fitz.year
The Theoretical Foundation of Deep Active Learning book contents.pdf,,,Deep Active Learning from the Perspective of Active Learning Theory,.pdf,skipped.missing_year_or_title,fitz.title
The Unspoken Aspect of Socially Shared Regulation in.pdf,2024 Socially Shared Regulation in Collaborative Learning- AI-Driven Learning Analytics Unveiling ‘Silent Pauses’. In The 14th Learning Analytics and.pdf,2024,Socially Shared Regulation in Collaborative Learning- AI-Driven Learning Analytics Unveiling ‘Silent Pauses’. In The 14th Learning Analytics and,.pdf,dry-run.rename->2024 Socially Shared Regulation in Collaborative Learning- AI-Driven Learning Analytics Unveiling ‘Silent Pauses’. In The 14th Learning Analytics and.pdf,fitz.title;fitz.year
The_Effect_of_Project_Management_Capabilities_on_Project_Success_in_Pakistan_An_Empirical_Investigation.pdf,"1986 because it can be used to assess the strengths and weaknesses of ongoing projects within organizations. Thus, this paper aims to present and validate a research model that includes.pdf",1986,"because it can be used to assess the strengths and weaknesses of ongoing projects within organizations. Thus, this paper aims to present and validate a research model that includes",.pdf,"dry-run.rename->1986 because it can be used to assess the strengths and weaknesses of ongoing projects within organizations. Thus, this paper aims to present and validate a research model that includes.pdf",fitz.title;fitz.year
The_Role_of_Project_Manager_in_Agile_Software_Teams_A_Systematic_Literature_Review.pdf,"2000 ambiguities and questions regarding the role of Agile project management, the role of the project manager, and related issues. Focusing on the primary studies, the results show tha.pdf",2000,"ambiguities and questions regarding the role of Agile project management, the role of the project manager, and related issues. Focusing on the primary studies, the results show tha",.pdf,"dry-run.rename->2000 ambiguities and questions regarding the role of Agile project management, the role of the project manager, and related issues. Focusing on the primary studies, the results show tha.pdf",fitz.title;fitz.year
thefutureofwork-140414072501-phpapp02.pdf,1997 Er is duidelijk een transitie gaande in de manier waarop waarde wordt gecreëerd. Recentelijk kocht het 10 jaar jonge Facebook het slechts 5 jaar geleden opgerichte Whatsapp voor 19.pdf,1997,Er is duidelijk een transitie gaande in de manier waarop waarde wordt gecreëerd. Recentelijk kocht het 10 jaar jonge Facebook het slechts 5 jaar geleden opgerichte Whatsapp voor 19,.pdf,dry-run.rename->1997 Er is duidelijk een transitie gaande in de manier waarop waarde wordt gecreëerd. Recentelijk kocht het 10 jaar jonge Facebook het slechts 5 jaar geleden opgerichte Whatsapp voor 19.pdf,fitz.title;fitz.year
Title+4.The+Impact+of+Artificial+Intelligence+and+Machine+Learning+in+Digital+Marketing+Strategies.pdf,"2019 landscape and the skills required to leverage these technologies effectively. Finally, the paper concludes by emphasizing the significance of AI and ML in shaping the future of dig.pdf",2019,"landscape and the skills required to leverage these technologies effectively. Finally, the paper concludes by emphasizing the significance of AI and ML in shaping the future of dig",.pdf,"dry-run.rename->2019 landscape and the skills required to leverage these technologies effectively. Finally, the paper concludes by emphasizing the significance of AI and ML in shaping the future of dig.pdf",fitz.title;fitz.year
Uncovering-students-problem-solving-processes-in-game-based-learning-environments.pdf,"2022 gathering, and diagnosis. These problem-solving phases did not occur in isolation; rather, students utilized strategies (e.g., seeking help, negotiating with peers, and searching o.pdf",2022,"gathering, and diagnosis. These problem-solving phases did not occur in isolation; rather, students utilized strategies (e.g., seeking help, negotiating with peers, and searching o",.pdf,"dry-run.rename->2022 gathering, and diagnosis. These problem-solving phases did not occur in isolation; rather, students utilized strategies (e.g., seeking help, negotiating with peers, and searching o.pdf",fitz.title;fitz.year
v13 -2-2022- Student Performance Prediction for Intelligent E-Learning in Tertiary Education_pagenumber (3).pdf,2021 How to Cite- Mustafa Hameed and Nadeem Akhtar (2021). Student Performance Prediction in Intelligent E Learning for Tertiary Education. International Journal of Computational Intell.pdf,2021,How to Cite- Mustafa Hameed and Nadeem Akhtar (2021). Student Performance Prediction in Intelligent E Learning for Tertiary Education. International Journal of Computational Intell,.pdf,dry-run.rename->2021 How to Cite- Mustafa Hameed and Nadeem Akhtar (2021). Student Performance Prediction in Intelligent E Learning for Tertiary Education. International Journal of Computational Intell.pdf,fitz.title;fitz.year
WJARR-2024-1960.pdf,"2024 predictive and prescriptive analytics, is increasingly integrated into business processes to drive efficiency, productivity, and competitiveness. Techniques such as process mining,.pdf",2024,"predictive and prescriptive analytics, is increasingly integrated into business processes to drive efficiency, productivity, and competitiveness. Techniques such as process mining,",.pdf,"dry-run.rename->2024 predictive and prescriptive analytics, is increasingly integrated into business processes to drive efficiency, productivity, and competitiveness. Techniques such as process mining,.pdf",fitz.title;fitz.year
